,kepid,kepoi_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_model_snr,koi_steff,koi_slogg,koi_srad
6655,9116075,K05617.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,24.5002702,0.405,4.079,153.5,0.73,409.0,13.3,4519.0,4.688,0.597
6661,9954225,K05742.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,1.3406499109999999,0.561,5.0912,627630.0,127.25,2004.0,791.0,6332.0,4.26,1.222
6662,9957659,K05743.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,30.69537638,0.846,5.6634,19941.0,19.39,662.0,186.8,6185.0,4.356,1.192
6663,9957668,K05744.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,30.69533113,1.041,5.94855,88771.0,69.4,737.0,7846.3,6335.0,4.171,1.286
6664,9962595,K05745.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,11.374442708,0.978,2.30694,27905.0,22.86,687.0,643.6,5297.0,4.546,0.808
6667,9993683,K05748.01,CANDIDATE,CANDIDATE,0.989,0,0,0,0,29.9371143,0.321,4.435,194.3,1.19,501.0,11.6,5115.0,4.47,0.866
6671,7204233,K05371.01,FALSE POSITIVE,FALSE POSITIVE,0.048,0,0,1,0,33.3037881,0.072,3.003,272.4,1.14,422.0,8.1,4899.0,4.624,0.713
6675,7213311,K05375.01,CANDIDATE,CANDIDATE,0.176,0,0,0,0,285.374561,0.018,4.865,482.3,5.94,423.0,13.7,5142.0,3.47,2.756
6676,8255058,K05495.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,6.279888981,1.244,5.5086,1514.6,196.78,1931.0,150.5,5057.0,3.137,6.222
6679,8288404,K05498.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,519.80221867,0.894,14.9678,77183.0,40.88,216.0,2502.9,5310.0,4.356,1.03
6683,9141355,K05622.01,CONFIRMED,CANDIDATE,0.954,0,0,0,0,469.61309,0.906,13.709,1234.7,3.24,200.0,18.2,5474.0,4.598,0.763
6684,9142225,K05623.01,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,583.73632,0.126,15.75,338.6,2.65,266.0,11.4,6003.0,4.176,1.442
6686,9147012,K05625.01,CANDIDATE,CANDIDATE,0.789,0,0,0,0,116.454312,0.006,15.826,2125.3,3.33,306.0,30.0,5197.0,4.548,0.736
6688,9157030,K05628.01,CANDIDATE,CANDIDATE,0.874,0,0,0,0,24.9093027,0.679,3.8,332.6,1.32,452.0,10.4,4810.0,4.633,0.685
6691,10002266,K05750.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,12.71368909,0.196,1.875,192.2,1.09,700.0,9.8,5715.0,4.586,0.782
6693,10004772,K05752.01,CANDIDATE,CANDIDATE,0.996,0,0,0,0,1.3917168340000001,0.233,1.421,41.0,36.19,8346.0,9.7,3749.0,0.833,59.684
6694,10006096,K05753.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,70.516233809,0.587,4.09296,330180.0,52.74,390.0,3168.8,5511.0,4.531000000000001,0.789
6695,10007492,K05754.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,2.645596805,1.239,2.9095,1272.7,167.05,2452.0,166.8,4980.0,3.167,5.443
6704,7352727,K05382.01,FALSE POSITIVE,FALSE POSITIVE,0.007,0,0,1,0,2.45649061,0.167,2.844,287.8,14.14,3440.0,21.0,4870.0,2.4859999999999998,8.531
6710,8364969,K05508.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,22.571972634,1.056,4.00349,79326.0,46.14,617.0,1040.1,5645.0,4.431,0.871
6712,8380743,K05510.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,1.018861199,0.358,6.5005,291210.0,93.47,2505.0,911.3,6225.0,4.0089999999999995,1.672
6718,9180282,K05636.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,2.79123954,0.709,2.843,154.8,2.22,1771.0,25.3,6407.0,4.111000000000001,1.668
6720,10023469,K05757.01,FALSE POSITIVE,FALSE POSITIVE,0.01,0,0,1,0,44.637111,0.029,5.868,282.5,1.28,432.0,9.4,5222.0,4.518,0.78
6724,10083325,K05761.01,CANDIDATE,CANDIDATE,0.986,0,0,0,0,6.13292733,0.225,1.561,58.7,1.56,1379.0,10.0,5877.0,3.9410000000000003,2.034
6725,10090854,K05762.01,CANDIDATE,CANDIDATE,1.0,0,0,0,0,12.63063129,0.017,2.212,300.8,1.37,689.0,9.5,5579.0,4.58,0.798
6728,7377343,K05384.01,CANDIDATE,CANDIDATE,1.0,0,0,0,0,7.95445779,0.021,4.6012,6269.4,9.5,1064.0,228.4,6217.0,4.306,1.196
6736,8396288,K05512.01,CANDIDATE,CANDIDATE,1.0,0,0,0,0,8.5852872,0.029,2.834,1406.0,3.02,777.0,11.0,5488.0,4.57,0.818
6738,8429817,K05515.01,CANDIDATE,CANDIDATE,1.0,0,0,0,0,6.2634918729999995,0.048,0.8513,2829.0,6.46,1180.0,35.1,6247.0,4.255,1.194
6739,8432034,K05516.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,0.83620025,0.56,3.7127,331280.0,65.64,1932.0,145.4,5780.0,4.438,1.0
6741,8439618,K05518.01,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,558.21886,0.022,13.556,1539.4,3.1,198.0,19.1,5679.0,4.581,0.794
6752,10141271,K05768.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,15.4032765,0.623,3.246,253.0,1.32,626.0,9.2,5272.0,4.508,0.799
6753,10146103,K05769.01,CANDIDATE,CANDIDATE,0.899,0,0,0,0,7.58062893,0.382,3.484,86.1,0.97,937.0,10.9,5753.0,4.417,1.041
6756,7458433,K05392.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,1,0.66062715,1.208,4.56,248.5,26.13,2327.0,7.8,6322.0,4.426,1.075
6759,7516073,K05395.01,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,601.13797,0.057,15.26,172.8,1.81,254.0,9.9,5786.0,4.155,1.388
6760,7538450,K05396.01,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,344.06248,0.935,15.6,136.3,5.26,589.0,17.7,7664.0,3.611,3.697
6765,8480642,K05521.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,31.59115876,1.247,2.6431,1434.4,72.91,783.0,83.5,5178.0,3.714,2.295
6768,8495232,K05524.01,FALSE POSITIVE,FALSE POSITIVE,0.511,0,0,1,0,9.63647672,0.046,2.999,47.6,2.02,1243.0,11.1,5125.0,3.6310000000000002,3.007
6777,11506938,K05906.01,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,22.57494749,1.271,36.756,1344.1,49.49,860.0,302.6,6581.0,4.192,1.468
6779,11513441,K05908.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,85.5692223,0.98,4.954,539.2,6.85,536.0,18.2,5361.0,3.8560000000000003,1.951
6780,11520114,K05909.01,CANDIDATE,CANDIDATE,1.0,0,0,0,0,7.07987663,0.034,2.589,309.8,1.36,738.0,10.0,4808.0,4.521,0.806
6786,11599937,K05915.01,FALSE POSITIVE,FALSE POSITIVE,0.024,1,0,0,0,37.6259039,0.49,3.91,411.0,1.81,519.0,11.7,5874.0,4.542,0.871
6788,11601425,K05917.01,CANDIDATE,CANDIDATE,0.799,0,0,0,0,41.9934673,0.046,3.226,293.7,1.56,503.0,9.4,5766.0,4.498,0.915
6790,11601972,K05919.01,FALSE POSITIVE,FALSE POSITIVE,0.185,1,0,0,0,290.196139,0.017,13.698,281.0,2.35,341.0,15.7,6238.0,4.224,1.403
6799,11716643,K05929.01,CANDIDATE,CANDIDATE,0.939,0,0,0,0,466.002988,0.867,10.278,2363.6,4.92,223.0,42.3,5830.0,4.54,0.876
6802,11803074,K05932.01,CANDIDATE,CANDIDATE,0.902,0,0,0,0,355.86134,0.003,23.39,1220.7,2.79,233.0,15.2,5736.0,4.5760000000000005,0.801
6809,11905398,K05940.01,FALSE POSITIVE,FALSE POSITIVE,0.383,0,0,1,0,24.7967294,0.952,4.278,970.5,3.14,537.0,13.8,5496.0,4.592,0.776
6812,11923213,K05943.01,CANDIDATE,CANDIDATE,0.4,0,0,0,0,27.2020672,0.223,1.811,180.3,1.87,719.0,8.7,5869.0,4.175,1.396
6813,11924426,K05944.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,64.713168094,0.573,5.69869,312970.0,62.03,482.0,3582.5,6175.0,4.44,0.974
6816,11968514,K05947.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,1.0365921359999999,1.25,2.296,2118.2,293.01,4194.0,150.6,4884.0,2.737,8.747
6829,12253490,K05961.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,19.159760875,1.191,3.10166,32491.0,25.24,424.0,900.3,4492.0,4.727,0.516
6830,12257851,K05962.01,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,1,2.61594288,0.711,6.45,72.1,0.92,1370.0,13.4,6063.0,4.476,1.012
6831,12265150,K05963.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,1.6860096430000002,0.566,1.1818,390.4,1.81,1442.0,48.5,5783.0,4.539,0.88
6832,12300524,K05964.01,CANDIDATE,CANDIDATE,0.832,0,0,0,0,32.033211,0.007,5.289,71.3,0.85,591.0,9.2,6039.0,4.478,1.005
6833,12349560,K05965.01,CANDIDATE,CANDIDATE,0.37,0,0,0,0,43.3975622,0.08,3.908,585.3,1.69,388.0,8.6,4871.0,4.6080000000000005,0.725
6836,10967168,K05845.01,CANDIDATE,CANDIDATE,1.0,0,0,0,0,22.2659599,0.03,4.816,61.3,1.18,896.0,8.3,6888.0,4.223,1.492
6837,10977671,K05846.01,FALSE POSITIVE,FALSE POSITIVE,0.433,0,0,1,0,199.064336,0.763,13.623,265.0,6.12,483.0,15.4,5157.0,3.5410000000000004,3.436
6851,11026582,K05854.01,CANDIDATE,CANDIDATE,0.982,0,0,0,0,240.57135,0.457,11.164,921.5,2.93,302.0,36.9,6146.0,4.497,0.943
6852,11036168,K05855.01,CANDIDATE,CANDIDATE,0.858,0,0,0,0,217.792748,0.926,4.695,1487.0,6.15,334.0,16.6,5600.0,4.209,1.283
6853,11037818,K05856.01,CONFIRMED,CANDIDATE,0.848,0,0,0,0,259.34304,0.447,16.04,349.7,6.04,449.0,13.1,5490.0,3.6289999999999996,3.204
6855,11046870,K05858.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,8.34410791,0.546,1.606,255.2,1.75,993.0,9.9,6321.0,4.434,1.058
6856,12554212,K05974.01,CANDIDATE,CANDIDATE,0.993,0,0,0,0,4.76815507,0.046,2.115,61.0,0.49,761.0,9.2,4680.0,4.618,0.649
6858,12645761,K05976.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,2.709570339,1.238,5.57527,13171.0,223.75,2427.0,900.9,5030.0,3.18,5.208
6861,12736658,K05980.01,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,0,0.855294909,1.269,2.89112,6771.6,49.03,2137.0,870.3,5846.0,4.27,1.207
6866,11076176,K05862.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,0.699985822,0.28,3.0263299999999997,389430.0,46.27,1653.0,626.9,5264.0,4.617,0.724
6868,11090561,K05865.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,35.8726918,0.963,4.402,916.3,62.51,1670.0,24.6,5254.0,2.494,15.369
6875,11152511,K05874.01,CANDIDATE,CANDIDATE,0.534,0,0,0,0,287.33114,0.529,12.722,406.7,2.07,266.0,19.7,5426.0,4.378,1.007
6876,11176166,K05875.01,CONFIRMED,CANDIDATE,1.0,0,0,0,0,9.8788502,0.732,2.951,454.7,2.64,1003.0,13.4,6477.0,4.361000000000001,1.148
6887,11341314,K05887.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,0,1,9.8338474,0.733,14.585,57.6,0.98,946.0,23.8,5929.0,4.308,1.202
6893,11401845,K05894.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,1.080695116,0.62,7.449,312770.0,155.22,3344.0,198.8,7796.0,3.937,2.34
6894,11407847,K05895.01,CANDIDATE,CANDIDATE,0.949,0,0,0,0,11.8307724,0.592,8.791,136.0,1.16,770.0,12.4,5550.0,4.4110000000000005,0.958
6897,8374077,K06179.01,CANDIDATE,CANDIDATE,0.979,0,0,0,0,16.2957847,0.603,5.16,409.8,2.13,744.0,14.2,6063.0,4.476,1.012
6900,8517303,K06181.01,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,24.0733775,0.914,19.612,1325.7,27.78,1263.0,76.9,4647.0,2.843,6.055
6901,8590149,K06182.01,CANDIDATE,CANDIDATE,0.56,0,0,0,0,19.2405821,0.258,4.99,207.4,1.19,565.0,9.0,5031.0,4.485,0.848
6904,9285265,K03410.02,CANDIDATE,CANDIDATE,0.979,0,0,0,0,61.569765,0.486,9.75,298.3,2.44,530.0,10.9,5626.0,4.149,1.389
6905,3559860,K03440.02,FALSE POSITIVE,FALSE POSITIVE,0.094,1,0,0,0,58.940569,0.643,4.769,570.3,2.48,465.0,9.2,5819.0,4.468,0.99
6906,5384713,K03444.04,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,14.1502311,0.013,1.503,208.1,0.74,390.0,9.3,3705.0,4.721,0.529
6908,6525209,K03479.02,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,1.71029474,0.825,2.946,158.9,1.04,1267.0,14.5,5365.0,4.586,0.729
6912,9947653,K04647.02,CANDIDATE,CANDIDATE,0.972,0,0,0,0,12.008552,0.901,4.613,76.6,2.08,1016.0,11.8,5303.0,3.87,1.964
6913,6527078,K04657.02,CANDIDATE,CANDIDATE,0.969,0,0,0,0,10.4314847,0.95,2.09,59.1,0.77,700.0,9.6,5361.0,4.588,0.774
6915,2309587,K05982.01,FALSE POSITIVE,FALSE POSITIVE,0.003,0,1,0,0,1.838514245,0.947,3.2601,118960.0,57.6,1572.0,470.0,5799.0,4.3260000000000005,1.055
6916,2445134,K05983.01,FALSE POSITIVE,FALSE POSITIVE,0.001,0,1,0,0,8.412008943,0.539,5.41096,136110.0,50.83,1100.0,5696.2,6247.0,4.225,1.314
6917,2019477,K06093.02,CANDIDATE,CANDIDATE,0.479,0,0,0,0,27.2497521,0.194,11.609,102.0,4.49,1090.0,14.6,5440.0,3.404,4.524
6918,2161623,K06094.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,2.283466438,0.457,7.7999,864260.0,218.79,2014.0,1103.1,6723.0,4.0889999999999995,1.719
6919,2707097,K06095.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,0.692807507,1.196,1.49242,25338.0,46.44,2057.0,260.9,5780.0,4.438,1.0
6920,2719873,K06096.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,17.279290765,0.496,5.0759099999999995,164310.0,27.66,556.0,2841.5,5251.0,4.623,0.658
6921,8158127,K01015.03,CANDIDATE,CANDIDATE,0.705,0,0,0,0,16.9972894,0.825,2.585,225.0,3.14,956.0,11.1,5897.0,3.98,1.86
6925,8590780,K06183.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,4.326946311,0.482,5.55905,409030.0,106.99,1481.0,4247.8,6231.0,4.078,1.501
6928,8702921,K06187.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,19.38444245,0.203,20.5899,3372.0,28.3,1185.0,685.3,4968.0,3.2910000000000004,5.026
6929,8822421,K06188.01,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,1.6453196490000002,0.118,1.635,1082.0,2.46,1296.0,11.8,5416.0,4.603,0.756
6930,8984706,K06190.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,10.135401047,0.704,5.6831,256060.0,89.16,1035.0,4311.3,5895.0,4.103,1.415
6932,4472818,K03878.02,CANDIDATE,CANDIDATE,0.999,0,0,0,0,15.3573445,0.966,1.634,117.1,1.42,729.0,9.6,5818.0,4.4639999999999995,0.986
6933,8030339,K03954.02,CONFIRMED,CANDIDATE,1.0,0,0,0,0,5.71668787,0.616,1.97,431.7,1.92,955.0,11.8,5638.0,4.488,0.883
6934,8037145,K00520.04,CONFIRMED,CANDIDATE,0.905,0,0,0,0,51.1658019,0.817,4.637,259.2,1.51,398.0,12.2,4963.0,4.501,0.826
6935,5471059,K03956.02,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,1,12.4249559,0.174,16.332,110.4,0.88,703.0,17.6,5524.0,4.54,0.847
6937,8934103,K04009.02,CANDIDATE,CANDIDATE,0.93,0,0,0,0,77.792718,0.576,6.08,287.9,2.17,453.0,9.1,5497.0,4.243,1.241
6939,3530668,K05986.01,FALSE POSITIVE,FALSE POSITIVE,0.002,0,1,0,0,1.9461985130000001,0.249,4.0336,130720.0,52.58,1853.0,902.8,6224.0,4.165,1.433
6940,3532985,K05987.01,FALSE POSITIVE,FALSE POSITIVE,0.049,0,1,0,0,5.288547653,0.93,3.2646,2185.3,55.28,2333.0,218.9,4918.0,2.889,9.169
6942,3831911,K05988.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,30.4838006,1.222,2.6,18441.0,23.87,315.0,9.4,3857.0,4.717,0.531
6943,3852258,K05989.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,5.7584367,0.101,2.587,736.6,66.22,3389.0,26.8,4754.0,2.194,25.287
6944,3869326,K05991.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,8.58599537,0.316,2.4078,818.0,39.03,2319.0,36.9,4805.0,2.605,13.941
6945,3971315,K05992.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,9.892240848,1.28,4.1774,5283.2,40.38,907.0,314.0,6225.0,4.461,1.009
6947,2997455,K06098.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,1.129848432,1.042,2.07578,4658.5,120.13,3553.0,490.6,4846.0,2.984,7.102
6948,3003991,K06099.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,7.244778994,0.522,3.3873,99147.0,25.68,818.0,1761.4,5530.0,4.586,0.788
6950,3229028,K06100.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,1,0.7309642409999999,0.459,2.483,44.0,0.99,2467.0,28.7,5929.0,4.152,1.463
6951,3230787,K06101.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,17.734020239,0.837,7.27595,186680.0,93.52,892.0,2905.9,5883.0,4.04,1.554
6952,5956656,K01053.02,CANDIDATE,CANDIDATE,0.908,0,0,0,0,46.245164,0.392,5.663,492.1,2.46,519.0,15.5,5553.0,4.32,1.107
6953,9093086,K06191.01,CANDIDATE,CANDIDATE,0.69,0,0,0,0,9.7043379,0.07,3.515,129.0,1.19,932.0,8.6,6273.0,4.442,1.044
6955,9093086,K06191.02,CANDIDATE,CANDIDATE,0.737,0,0,0,0,12.7713826,0.374,3.347,141.8,1.26,851.0,8.0,6273.0,4.442,1.044
6956,9101400,K06192.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,0.829019343,0.72,4.8401,278260.0,90.08,2492.0,631.1,6645.0,4.271,1.328
6957,9119652,K06193.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,1.1080999,0.525,3.3542,380930.0,124.19,2212.0,155.4,5299.0,3.865,1.769
6959,9153823,K06195.01,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,1.4444860830000001,0.305,1.437,980.7,1.73,1051.0,12.0,4569.0,4.686,0.559
6960,7100673,K04032.03,CONFIRMED,CANDIDATE,0.997,0,0,0,0,5.99273265,0.505,2.6502,69.8,0.91,1010.0,19.2,5574.0,4.354,1.065
6961,7100673,K04032.04,CONFIRMED,CANDIDATE,1.0,0,0,0,0,5.10110666,0.083,2.657,65.1,0.85,1065.0,19.5,5574.0,4.354,1.065
6962,10089911,K04034.02,FALSE POSITIVE,FALSE POSITIVE,0.216,1,0,0,0,11.6089351,1.105,2.957,199.6,46.44,1496.0,8.7,6303.0,3.595,3.53
6963,4150496,K04046.02,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,1,94.22498,0.801,22.445,346.3,1.84,387.0,15.5,5880.0,4.525,0.893
6964,3747817,K04103.02,CANDIDATE,CANDIDATE,0.868,0,0,0,0,14.2378417,0.314,4.86,193.0,1.1,629.0,10.5,5273.0,4.566,0.801
6966,8162789,K00521.02,CANDIDATE,CANDIDATE,0.978,0,0,0,0,10.8206034,0.592,2.848,116.7,1.19,885.0,7.3,6032.0,4.387,1.06
6968,4037428,K05993.01,FALSE POSITIVE,FALSE POSITIVE,0.292,0,1,0,0,4.264729569,0.924,2.2075,22672.0,29.95,1428.0,201.6,6052.0,4.084,1.417
6969,4049124,K05994.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,4.8044697119999995,0.567,3.51946,132620.0,30.97,958.0,1177.8,5561.0,4.558,0.809
6970,4275328,K05995.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,6.150529292000001,1.236,4.4562,2417.1,49.79,1421.0,301.4,6691.0,4.084,1.565
6971,5613330,K00649.02,CANDIDATE,CANDIDATE,0.616,0,0,0,0,10.2090268,0.213,6.264,36.7,0.92,1058.0,9.8,6188.0,4.196000000000001,1.524
6972,5036966,K05998.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,62.7356439,0.73,10.7925,243700.0,90.12,590.0,1115.3,6211.0,4.127,1.44
6973,5254230,K05999.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,7.035518449,1.268,3.5286,2139.0,24.91,782.0,91.5,5288.0,4.566,0.71
6975,3634051,K06103.01,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,453.54212,0.633,17.026,861.0,9.23,390.0,48.8,5874.0,3.6639999999999997,3.006
6976,3634051,K06103.02,CANDIDATE,CANDIDATE,0.755,0,0,0,0,122.8054416,1.346,2.663,313.0,118.62,602.0,10.6,5874.0,3.6639999999999997,3.006
6977,3761319,K06104.01,CANDIDATE,CANDIDATE,0.228,0,0,0,0,16.2480865,0.928,8.232,438.7,2.38,704.0,21.1,5729.0,4.436,0.923
6981,4035675,K06107.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,2.873657901,1.13,2.1054,43895.0,110.29,1830.0,65.6,5692.0,3.8289999999999997,2.287
6982,9282687,K06196.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,1.6804259959999999,0.646,5.4548,277250.0,102.31,2203.0,440.1,6844.0,4.145,1.629
6984,9291629,K06198.01,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,20.686460198,0.002,37.7424,136150.0,184.22,1210.0,1656.7,4809.0,3.1060000000000003,5.145
6986,6975129,K01628.03,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,37.8404232,0.211,6.408,232.6,1.76,607.0,23.7,6243.0,4.406000000000001,1.149
6989,9828127,K04192.02,CANDIDATE,CANDIDATE,0.995,0,0,0,0,32.0273169,0.259,5.144,161.7,1.14,525.0,8.8,5505.0,4.501,0.909
6990,5177859,K04246.02,CANDIDATE,CANDIDATE,0.98,0,0,0,0,8.75630628,0.371,2.852,81.9,1.12,982.0,9.8,5839.0,4.279,1.227
6991,11081504,K04287.02,CANDIDATE,CANDIDATE,1.0,0,0,0,0,9.6183111,0.447,4.215,25.0,0.85,1142.0,11.9,6134.0,4.065,1.665
6992,5385410,K04323.02,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,1,12.4250319,0.777,1.4446,29.5,0.89,1030.0,2.7,6290.0,4.133,1.506
6993,8110757,K07865.01,CANDIDATE,CANDIDATE,0.975,0,1,0,0,0.5180602089999999,1.262,1.8062,2258.4,61.49,2921.0,140.6,5405.0,3.853,1.772
6995,5511659,K04541.02,CANDIDATE,CANDIDATE,0.629,0,0,0,0,17.236085,0.04,4.209,330.0,1.98,721.0,10.4,5543.0,4.3180000000000005,1.111
6996,5385139,K06000.01,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,0,12.4297161,0.293,15.078,192.7,1.26,742.0,13.3,5754.0,4.534,0.905
6997,5385150,K06001.01,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,1,12.4288476,0.031,16.43,165.4,1.12,725.0,15.2,5595.0,4.513,0.886
6998,5385269,K06002.01,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,1,12.4258252,0.689,21.841,130.2,1.27,822.0,30.0,5968.0,4.426,1.048
6999,5385509,K06003.01,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,1,12.4257907,0.384,19.859,340.1,1.27,589.0,28.2,4873.0,4.586,0.693
7000,5385566,K06004.01,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,1,12.4253356,0.966,27.49,374.4,2.02,683.0,35.4,5442.0,4.541,0.783
7001,5385773,K06005.01,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,1,12.4254201,0.428,18.56,144.5,0.84,659.0,24.9,5571.0,4.643,0.691
7002,5386163,K06006.01,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,1,12.424995,0.746,20.282,51.5,2.06,1293.0,21.4,6098.0,3.707,2.657
7004,4144236,K06109.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,22.913446296999997,0.709,4.11699,251840.0,81.61,811.0,6512.7,6621.0,4.294,1.297
7005,10141900,K01082.04,CANDIDATE,CANDIDATE,0.8,0,0,0,0,9.6550473,0.124,2.752,313.1,1.45,705.0,12.2,4999.0,4.49,0.843
7007,4150701,K06110.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,8.65315602,0.049,2.627,417.5,1.37,643.0,13.6,4746.0,4.605,0.696
7010,9471755,K06204.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,0.953734449,1.262,1.7616,1240.4,47.65,2672.0,120.5,7332.0,4.265,1.46
7011,9479460,K06205.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,2.0738735630000003,0.198,6.5605,603810.0,274.78,3150.0,637.1,7803.0,3.688,3.373
7012,9549472,K06206.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,15.713787218,0.762,11.3122,60384.0,27.64,747.0,3602.0,5843.0,4.399,1.006
7013,9576197,K06207.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,7.964440392,0.001,9.1701,68454.0,18.98,755.0,693.8,5250.0,4.548,0.736
7014,8110758,K07866.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,0.5180715379999999,1.264,1.7865,2195.5,42.1,2536.0,152.1,5876.0,4.273,1.209
7015,9579860,K06208.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,2.151214629,0.235,2.226,332.6,14.54,3287.0,28.5,4748.0,2.635,8.179
7016,9655711,K06209.01,CANDIDATE,CANDIDATE,1.0,0,0,0,0,12.7143635,0.071,3.101,524.8,2.2,785.0,9.9,5947.0,4.481,0.962
7017,5856571,K01839.02,CANDIDATE,CANDIDATE,0.985,0,0,0,0,80.4103783,0.913,3.487,591.4,4.93,535.0,14.0,5476.0,3.904,1.673
